created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi,,,,,,,,,,,,
05-12-2021,97,66,3,1,,1,Kota Bekasi,SHM,1300,,1800000000,https://www.rumah123.com/properti/bekasi/hos9285055/,"Dijual rumah strategis cocok untuk usaha di jalan utama Pondok Ungu Permai Bekasi, dekat dg pusat bisnis, kuliner, sekolahan, masjid, pasar, minimarket, kanan kiri sudah dijadikan area komersial, dekat dengan perumahan harapan indah dan Sumarecon Bekasi. Kanan kiri sudah jadi tempat usaha, sangat cocok untuk Bisnis",,,,,,,,,,,,
05-12-2021,117,110,4,3,,1,Kota Bekasi,SHM,2200,,1450000000,https://rumahdijual.com/9988152,"Kelebihan: Unit ready stock, telah terbukti tidak banjir, memiliki taman depan & belakang, sirkulasi udara & pencahayaan yang baik, air tanah yang baik, hanya 15 menit dari gerbang tol jatibening, dekat stasiun LRT, dekat pasar tradisional & pasar modern, dekat pusat pemerintahan Kota Bekasi, dekat perkantoran & perbankan, dekat Hospital & sekolah, dekat tempat ibadah. Harga : 1.45 M (Nego-BU).
Spesifikasi : Luas tanah 117m2, luas bangunan 110m2, dinding full bata merah, listrik 2200 watt,a ir jet pump, carport 1 mobil, kamar tidur 3 + 1, kamar mandi 2 + 1, akses jalan 2 mobil.",,,,,,,,,,,,
05-12-2021,101,90,3,3,1,1,Kota Bekasi,SHM,2200,Selatan,1600000000,https://rumahdijual.com/11635978,"Luas Tanah 101m2 (6,5x7), luas Bangunan 90m2, kamar Tidur 3, kamar Mandi 3, sertifikat SHM, IMB ada, listrik 2200 Watt, carport 1 mobil, air Jetpump, adap Selatann, Un Furnish
Akses toll terdekat toll Becakayu, Jatibening, Jatiwaringin dan Fasilitas transportasi publik LRT
Harga 1,6 Milyar nego",,,,,,,,,,,,
05-12-2021,100,112,2,2,1,1,Kota Bekasi,SHM,1300,Selatan,750000000,Rumah Cantik Siap Huni Tanah Luas Akses 2 Mobil Murah di Bekasi - hos9285628 | Rumah123.com,"Rumah Di Dukuh Zamrud Mustika Jaya, Bekasi kota, Spesifikasi : Bangunan : second bagus, SHM + IMB, LB : 112 m2, LT : 100 m2, KT : 2, KM : 2, carport : 1 mobil, berapa Lantai : 1, 5, sumber Air : JetPump, hadap : Selatan, akses Jalan : 2 Mobil, bebas Banjir ? : Ya, bisa KPR ? : Ya, dapur : ya, Keunggulan : Lingkungan perumahan komplek, lokasi strategis aman asri tenang, security 24 jam, dekat ke Mc. Donald & KFC Dukuh Zamrud, dekat RS. Hermina Grand Wisata, dekat ke pintu Tol Grand Wisata, dekat kuliner Grand Wisata, solaria, Burger King dll. Dekat BCA Grand Wisata, dekat Pasar Tradisional, dekat Sekolah Negri dan Swasta Ternama. Harga : 750 juta Nego",,,,,,,,,,,,
04-12-2021,60,45,2,1,,,Kabupaten Bekasi,"SHM,IMB",1300,,385000000,https://rumahdijual.com/11347226,"Rumah cluster sumber jaya Tambun selatan lingkungan aman dan nyaman.bebas banjir. DP 0 %, Booking 2,5 juta. Struktur bangunan: pondasi batu kali, dinding: bata hebel finishing cat, lantai : granit 60x60, rangka atap baja ringan, penutup atap genteng beton, kusen alumunium powder coating, dan kloset duduk dan shower.",,,,,,,,,,,,
04-12-2021,94,70,2,2,,,Kota Bekasi,SHM,1300,Barat,850000000,https://www.rumah123.com/properti/bekasi/hos9271532/,"Dijual rumah siap huni di daerah bekasi harapan indah 1, dekat dengan pasar, sekolah dan masjid.",,,,,,,,,,,,
04-12-2021,84,84,2,2,,1,Kota Bekasi,SHM,900,,500000000,https://www.rumah123.com/properti/bekasi/hos9280630/,"Rumah terawat jalan mobil Bekasi jaya Jawa barat, Lt. 84, Lb. 84, SHM, Harga 500jt",,,,,,,,,,,,
04-12-2021,84,141,3,3,,1,Kota Bekasi,SHM,,Selatan,1250000000,https://www.rumah123.com/properti/bekasi/hos9281291/,"Dijual rumah Furnished siap huni 2 lantai di Kota Harapan Indah, Bekasi. Rumah renovasi total th 2017. Sudah baja ringan, menggunakan bata merah. Lt. 94 (7*13,5) Lb. 141 SHM Hadap Selatan Kt. 3+1 Km. 3 Gudang 1 Listrik 2200 Carport 1 Water heater 4 unit A/C Water filter Kitchen Set.",,,,,,,,,,,,
04-12-2021,135,119,4,2,,,Kota Bekasi,SHM,2200,,900000000,https://www.rumah123.com/properti/bekasi/hos9281260/,Dekat pasar dekat halte damri rs sekolah depan living plaza pusat kuliner dekat tol baru dekat stasiun kranji kota mandiri.,,,,,,,,,,,,
04-12-2021,150,145,3,2,2,2,Kota Bekasi,SHM,3300,,750000000,https://www.rumah123.com/properti/bekasi/hos9281255/,"FASILITAS:, Satpam komplek, Lingkungan bebas banjir, Dekat Kolam Renang THB, Pojokan rumah taman luas, Deket tempat bermain anak2, Dekat SDIT Gema Nurani, Dekat Kota Harapan Indah, Fasilitas dekat komplek: Indomaret , RS THB, Puskesmas, Kelurahan,SPBU, ATM.",,,,,,,,,,,,
04-12-2021,90,110,4,2,,1,Kota Bekasi,SHM,3500,,1400000000,https://www.rumah123.com/properti/bekasi/hos9281229/,"Rumah dua lantai BARU RENOVASI model minimalis FULL FURNISHED Luas tanah 90 m Lebar 6m Panjang 15m Kamar tidur 4 Kamar mandi 2 2 lantai Sertifikat Hak Milik CLUSTER BEBAS BANJIR Dekat dengan : Stasiun kereta bekasi bulan – 10 mnt Summarecon Bekasi – 5mnt Metropolitan mall bekasi – 12mnt Pintu tol bekasi barat – 12mnt Harga 1.4 M ( MASIH NEGO ) Full Furnished new model AIR PAM & JET PAM listrik 3500 kwh,
",,,,,,,,,,,,
04-12-2021,84,180,4,3,2,2,Kota Bekasi,SHM,2200,Utara,1350000000,https://www.rumah123.com/properti/bekasi/hos9281190/,"Perumahan TYTYAN KENCANA Lokasi dikawasan yg sdh berkembang, Akses dr FlyOver Summarecon langsung Tol Bekasi Barat, dekat dgn Stasiun Bekasi , Depan Gerbang dekat sekolah Ternama, Al- Azhar, BPK Penabur, dn kampus Binus University dekat dgn Mall Summarecon Bekasi dn Harris Hotel Pusat Kuliner yg sdh sangat lengkap Pusat Perbelanjaan, Perkantoran dn PerBankan Security 24 Jam..Harga Nego..",,,,,,,,,,,,
04-12-2021,105,85,3,2,,1,Kota Bekasi,SHM,2200,,750000000,https://www.rumah123.com/properti/bekasi/hos9280972/,"Dijual cepat, Rumah termurah lepas cepat, Kondisi rumah rapih siap huni dan terawat di perumahan taman harapan baru bekasi, Hunian aman nyaman dan asri, Keamanan one gate sistem, Fasilitas lengkap di perumahan",,,,,,,,,,,,
04-12-2021,143,143,2,2,,,Kota Bekasi,SHM,2200,,950000000,https://www.rumah123.com/properti/bekasi/hos8438149/,Rumah siap huni luas tanah 143 Dekat dengan summarecon bekasi Toll bekasi barat.,,,,,,,,,,,,
04-12-2021,60,55,2,2,,1,Kabupaten Bekasi,HGB,2200,Timur,598000000,https://www.realoka.com/218350-dijual-rumah-2-lt-free-balkon-dan-canopy-lokasi-di-bekasi,"HARGA MULAI 640JT 2 LANTAI, Promo Waterfront *UPTOWN* ,*Bisa Tanpa Dp* ,*Free Biaya KPR* ,*Free IPKL Selama 1th* ,*Free Canopy*, *Konsumen Berhak memutar Undian Win Wheel of fortune ( TV, AC , Kichen set, Smarthome, Voucher Hypermart )*",,,,,,,,,,,,
04-12-2021,60,32,2,1,1,1,Kabupaten Bekasi,SHM,1300,Timur,481000000,https://www.rumah123.com/properti/bekasi/hos9280356/,"Smart Home Sistem: Smart Door Lock, CCTV, Fasilitas Kawasan: Club House, Kolam Renang Masjid, Sekolah, Pasar Modern, Pusat Perbelanjaan, Akses: 25 menit ke Bekasi Kota, 25 menit ke Harapan Indah, 10 menit ke Pintu Tol JORR 2 (On Progress)",,,,,,,,,,,,
04-12-2021,60,55,2,1,,1,Kota Bekasi,SHM,2200,Timur,1350000000,https://www.rumah123.com/properti/bekasi/hos9280042/,"Smart Home Sistem: Smart Door Lock, CCTV, Smart Bulb, Fasilitas Cluster: Kolam Renang,Taman, Jogging Track, Lapangan Basket, Fasilitas Kawasan: Club House, Masjid, Sekolah, Pasar Modern, Pusat Perbelanjaan, Halte Busway, Waterpark, Rumah Sakit, Pusat Kuliner
Akses: 30 menit ke Bekasi Kota, 15 menit ke Kelapa Gading, 10 menit ke Jakarta Timur, Akses Tol: Cakung Barat, Cakung Timur, Pulo Gebang, Bekasi Barat",,,,,,,,,,,,
04-12-2021,126,90,5,1,1,1,Kota Bekasi,SHM,2200,,1200000000,https://www.rumah123.com/properti/bekasi/hos9278935/,"Dijual rumah CEPAT siap huni di cluster  Taman sari perumahan HARAPAN INDAH Bekasi kota, BERADA DI PUSATNYA BEKASI KOTA , akses ke SUMARECON STASIUN TERMINAL dan TOL BEKASI BARAT, BEBAS BANJIR, LINGKUNGAN CLUSTER , aman nyaman dan security 24 jam, PAM, ",,,,,,,,,,,,
04-12-2021,72,50,2,1,,1,Kota Bekasi,SHM,1300,Selatan,520000000,https://www.rumah123.com/properti/bekasi/hos9275401/,"Dijual cepat rumah minimalis full renov dan full furnished dalam cluster harapan Mulya regency Cluster aman dana nyaman dengan one gate sistem (security 24 jam) Row jalan 2 mobil Ada taman dalam cluster untuk bermain anak Lokasi strategis dekat dengan sekolah, rumah sakit, pasar tradisional, sentra kuliner dan rumah ibadah . Kedepannya nilai Investasi sangat bagus karna hanya 2km dari pintu toll jor 2 gate tarumajaya. Harga nego",,,,,,,,,,,,
04-12-2021,105,130,3,3,,1,Kota Bekasi,SHM,2200,Selatan,1200000000,https://www.rumah123.com/properti/bekasi/hos9275823/,"Dijual cepat Rumah cantik rapih siap huni di bulevar hijau harapan indah bekasi Hunian aman nyaman dan asri Dekat ke sport club,hotel santika premier, eka hospital, pom bensin , sekolah. Harga nego",,,,,,,,,,,,
04-12-2021,160,180,4,2,,,Kota Bekasi,SHM,2200,,1400000000,https://www.rumah123.com/properti/bekasi/hos9278851/,"Dijual Rumah siap huni di Cluster Taman Sari, Kota Harapan indah Bekasi, lingkungan nyaman, Air PDAM, Canopy, Listrik 2200 Watt",,,,,,,,,,,,
04-12-2021,160,70,3,1,1,1,Kabupaten Bekasi,SHM,900,Selatan,925000000,https://www.rumah123.com/properti/bekasi/hos9278849/,"Dalam komplek yg nyaman, jalan 2 mbl, butuh renovasi plafon.",,,,,,,,,,,,
04-12-2021,126,90,3,2,,2,Kota Bekasi,SHM,2200,,1200000000,https://www.rumah123.com/properti/bekasi/hos9278832/,"Dijual Rumah siap huni di Harapan indah Bekasi, Luas tanah 126, Luas bangunan 90, Kamar tidur 3, Kamar mandi 2, Listrik 2200 watt, Pam, Shm, 2 Carport , Harga jual 1.2M nego",,,,,,,,,,,,
03-12-2021,72,60,3,2,,1,Kota Bekasi,SHM,2200,,1033000000,https://www.99.co/id/properti/rumah-jatiasih-2-lantai-mewah-elegan-full-fasilitas-73057430672,"Selling Point : Dekat Kota Cinema Mall Jatiasih, dekat Trisakti Ciangsana dan Mercu Buana, dekat bandara Halim Perdana Kusuma, dekat Trans Studio Mall dan TMII, dekat RS Jatisampurna dan Mitra Keluarga Jatiasih, dekat pintu tol Jorr Jatiasih
Fasilitas Cluster : Full Basketball Court, swimming Pool + Kids Pool, flower Garden, outdoor Gym, children Playground, traditional Gamesfield, jogging Track, keamanan 24Jam + CCTV, underground Utility
Spesifikasi : Luas tanah 72, luas bangunan 60, kamar tidur 3, kamar mandi 2, carport 2 mobil, air PDAM, listrik 2200 watt, dan harga mulai 1,033 M (cash).",,,,,,,,,,,,
03-12-2021,96,69,3,3,,2,Kota Bekasi,SHM,2200,,920000000,https://www.99.co/id/properti/rumah-2-lantai-di-kaliabang-bekasi-lokasi-strategis-60284476186,"Super Prime Area : 5,2 km ke Summarecon Mall Bekasi, 4,1 km ke Primaya Hospital Bekasi, 3,8 km ke Universitas BSI, 5 km ke Universitas Binus, 2,4 km  ke Harapan Indah, 7 km ke Stasiun Bekasi, 9 km ke Pintu Toll Bekasi Barat, Type Rumah : Type Sapphire - LT 96/LB 69 m2 
Spesifikasi: Kamar tidur 3, kamar mandi 3, carport 2 mobil, listrik 2200, legalitas SHM",,,,,,,,,,,,
03-12-2021,145,96,4,2,,,Kabupaten Bekasi,SHM,,,965000000,https://www.olx.co.id/item/dijual-rumah-murah-di-perumahan-kirana-cibitung-iid-845749322,"Dijual Rumah Murah di Perumahan Kirana Cibitung,  lb:96, lt:145, Lokasi strategis,dekat dengan toll,aman dan bebas banjir, *surat-surat aman dan lengkap 100%, *CASH ONLY",,,,,,,,,,,,
03-12-2021,364,494,5,,1,,Kota Bekasi,,,,2485000000,https://www.iklanrumah.com/list/detail/37392/rumah-mewah-pondok-pekayon-indah-siap-huni-di-kota-bekasi,"Rumah Mewah Pondok Pekayon Indah Siap Huni di Kota Bekasi, lokasi strategi yang dekat dengan fasilitas umum, dan row jalan lebar",,,,,,,,,,,,
03-12-2021,65,90,4,2,,1,Kota Bekasi,SHM,2200,Selatan,800000000,https://www.rumah123.com/properti/bekasi/hos9274024/,"Lokasi strategis dekat Sumarecon stasiun Bekasi, akses ke arah Tol Bekasi Barat, harapan indah Cakung pulogadung",,,,,,,,,,,,
03-12-2021,72,60,3,2,,2,Kota Bekasi,SHM,2200,Timur,1030000000,https://www.rumah123.com/properti/bekasi/hos9275759/,"Selling Point : Dekat Kota Cinema Mall Jatiasih, dekat Trisakti Ciangsana dan Mercu Buana, dekat bandara Halim Perdana Kusuma, dekat Trans Studio Mall dan TMII, dekat RS Jatisampurna dan Mitra Keluarga Jatiasih, dekat pintu tol Jorr Jatiasih, Fasilitas Cluster : Full Basketball Court, swimming Pool + Kids Pool, flower Garden, outdoor Gym, children Playground, traditional Gamesfield, jogging Track, keamanan 24Jam + CCTV, underground Utility, Spesifikasi : Luas tanah 72, luas bangunan 60, kamar tidur 3, kamar mandi 2, carport 2 mobil, air PDAM, listrik 2200 watt, harga mulai 1,033 M (cash)",,,,,,,,,,,,
03-12-2021,96,69,3,3,,1,Kota Bekasi,SHM,2200,Timur,920000000,https://www.rumah123.com/properti/bekasi/hos9274985/,"Super Prime Area : 5,2 km ke Summarecon Mall Bekasi, 4,1 km ke Primaya Hospital Bekasi, 3,8 km ke Universitas BSI, 5 km ke Universitas Binus, 2,4 km  ke Harapan Indah, 7 km ke Stasiun Bekasi, 9 km ke Pintu Toll Bekasi Barat Type Rumah: Type Sapphire - LT 96/LB 69 m2, Spesifikasi: Kamar tidur 3, kamar mandi 3, carport 2 mobil, listrik 2200, legalitas SHM",,,,,,,,,,,,
03-12-2021,90,45,2,1,,1,Kabupaten Bekasi,SHM,1300,,270000000,https://www.rumah123.com/properti/bekasi/hos9276894/,"Di lelang Tidak Bergerak, Tanah berikut bangunan, Lokasi : Blok / No. Kav : RA 15-3 (setempat dikenal dengan Perumahan Harvest City, Cluster Rosemary, Kode Pos 17320 Blok RA 15 No. 03), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat.",,,,,,,,,,,,
03-12-2021,78,45,3,1,,1,Kabupaten Bekasi,SHM,1300,,430000000,https://www.rumah123.com/properti/bekasi/hos9277529/,"Lokasi : Blok / No. Kav : RE.15-8 (setempat dikenal dengan Harvest City, Rosaline Blok RE 15 No. 8), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat",,,,,,,,,,,,
03-12-2021,60,53,2,1,,1,Kota Bekasi,SHM,1300,,475000000,https://www.rumah123.com/properti/bekasi/hos9278340/,"Dijual Rumah di Pejuang Pratama Bekasi, LT 60 M2, LB 52 M2, KT 2, KM 1, Pam, Harga 475jt nego",,,,,,,,,,,,
03-12-2021,94,60,2,1,1,1,Kota Bekasi,SHM,1300,,575000000,https://www.rumah123.com/properti/bekasi/hos9278335/,"Dijual Rumah di Harapan Indah 1 Bekasi., LT 94 M2, Listrik 1300 watt, Harga 575jt nego",,,,,,,,,,,,
03-12-2021,90,45,3,2,,1,Kabupaten Bekasi,SHM,1300,,300000000,https://www.rumah123.com/properti/bekasi/hos9277523/,"Di lelang Tidak Bergerak Tanah berikut bangunan SHM NO. 4972 tanggal 11 Januari 2016 Luas : 90 m2 Lokasi : Blok / No. Kav : RA 15-3 (setempat dikenal dengan Perumahan Harvest City, Cluster Rosemary, Kode Pos 17320 Blok RA 15 No. 03), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat",,,,,,,,,,,,
03-12-2021,78,45,2,1,,1,Kabupaten Bekasi,SHM,1300,,450000000,https://www.rumah123.com/properti/bekasi/hos9276910/,"Di lelang Tidak Bergerak Tanah berikut bangunan SHM NO. 6276 tanggal 6 November 2019 Luas : 78 m2 Lokasi : Blok / No. Kav : RE.15-8 (setempat dikenal dengan Harvest City, Rosaline Blok RE 15 No. 8), Desa Cikarageman, Kecamatan Setu, Kabupaten Bekasi, Provinsi Jawa Barat",,,,,,,,,,,,
03-12-2021,60,30,2,1,,1,Kabupaten Bekasi,HGB,1300,,168000000,https://www.rumah123.com/properti/bekasi/hos9275423/,"DISKON DP ALL IN Hingga 6,1 Juta !!! Segera Ikuti Promonya dan miliki rumah dengan Dengan Harga MURAH, Namun Anda bisa mendapatkan kualitas sekelas Cluster.Segera miliki hunian impian keluarga yang aman, nyaman, tentram dan tanpa renovasi. untuk info lebih lanjut bisa langsung survey ke lokasi dan kantor pemasaran yang beralamat di : LOKASI di Warung Kacung Kp. Kedaung, Desa Karang Anyar, Kec. Karang Bahagia, Cikarang Utara Kabupaten Beka",,,,,,,,,,,,
03-12-2021,75,72,3,2,,1,Kabupaten Bekasi,HGB,2200,,586000000,https://www.rumah123.com/properti/bekasi/hos9273051/,"Rumah 2 lantai, Elegan, paling terjangkau di kelas nya dengan lokasi super strategis dekat stasiun Cibitung Promo bulan Nopember 2021 Diskon s/d 100jt untuk pembelian cash keras.
Promo KPR, bunga Ringan, hanya 4,75% Buruan survey dan booking unit nya sebelum kehabisan..Info lebih lanjut,",,,,,,,,,,,,
02-12-2021,81,70,3,2,,1,Kota Bekasi,SHM,2200,,859946000,https://www.realoka.com/222205-xaviera-town-house-di-rawalumbu-bekasi,"Telah hadir rumah premium 2 lantai bernuansa islami dengan design scandinavian di Kota Bekasi, Lokasi strategis di Rawalumbu-Kota Bekasi : 300 m ke SMPN 16 Bekasi, 2 km ke Tol Bekasi Timur, 5 km ke Tol Bekasi Barat, 2 km ke RS Rawalumbu, 5 km ke Stasiun Bekasi, Timur, 4,5 km ke Bekasi Trade Center, 4 km ke LRT Bekasi Timur, 7km ke Tol Tambun, dan dekat dengan fasilitas publik lainnya., Lokasi bebas banjir, Harga mulai dari 800 jutaan, tersedia: 3 Kamar Tidur, 2 Kamar Mandi, ruang Tamu, halaman Belakang, layout bisa Custom, Dapatkan harga promo akhir tahun, Discount 50 juta ,Plus Bonus AC + Kitchen set",,,,,,,,,,,,
02-12-2021,160,160,3,3,,1,Kota Bekasi,SHM,4400,Utara,1950000000,https://www.99.co/id/properti/rumah-di-cluster-aralia-harapan-indah-bekasi-12863284762,"LT 160 m2, KT 3 , KM. 3, Hadap utara, Toren atas dan bawah masing-masing pakai ukuran >2000L, Listrik prabayar 4400W, Ada saluran dan switch untuk Genset, Carport masuk 2 mobil, Ada gudang atas+bawah dengan kapasitas besar, Air PAM.
Dijual termasuk isinya, sbb: AC 6 unit, Sofa dan meja, Meja makan dan lemari makan, Kompor tanam, microwave dan lemari es, Meja TV, projector dan karaoke set, Kasur dan lemari disetiap kamar, Terpasang CCTV 8 titik. Harga 1.950M. List 2LH",,,,,,,,,,,,
02-12-2021,135,110,3,3,1,1,Kota Bekasi,SHM,2200,Selatan,1200000000,https://www.rumah123.com/properti/bekasi/hos9272117/,"Di Jual Rumah Murah di Jaka sampurna Bekasi ,lokasi bebas banjir,strategis dekat ke Mall Bekasi Barat,akses keluar masuk pintu toll Bekasi Barat,lingkungan aman dan Nyaman ,more info hubungi kami segera terima kasih.",,,,,,,,,,,,
02-12-2021,60,60,2,2,1,1,Kabupaten Bekasi,SHM,1300,Selatan,399000000,https://www.rumah123.com/properti/bekasi/hos9272093/,"Lokasi Perumahan sangat Strategis dan hidup., Perumahan Strategis di setu., Hunian Asri Dan sudah ramai., Dekat jalan raya setu,Kawasan MM 2100,pasar setu, tol MM.```, ",,,,,,,,,,,,
02-12-2021,160,180,4,2,,1,Kota Bekasi,SHM,2200,,1400000000,https://www.rumah123.com/properti/bekasi/hos9271863/,"Dijual cepat Rumah siap huni di Cluster Taman Sari
Kota Harapan indah Bekasi
Lt. 160 m2; Lb. 180 m2; Kt. 4+1; Km 2; Listrik 2200 Watt; Air PDAM; Canopy; SHM; Lingkungan nyaman
Harga jual 1.4M nepis",,,,,,,,,,,,
02-12-2021,90,45,2,1,,1,Kabupaten Bekasi,HGB,900,,420000000,https://www.rumah123.com/properti/bekasi/hos9271878/,"Dijual Rumah posisi Hook di Perumahan Permata Cikarang - Cikarang Timur, Luas Tanah 90 m2, Luas bangunan 45 m2, Kamar Tidur 2, Kamar Mandi 1, Ruang Tamu, Dapur, HGB tinggal naikkan ke SHM, Harga 420 juta Nego
",,,,,,,,,,,,
02-12-2021,105,130,3,3,1,1,Kota Bekasi,SHM,2200,Selatan,1200000000,https://www.rumah123.com/properti/bekasi/hos9272011/,"Dijual cepat Rumah cantik rapih siap huni di bulevar hijau harapan indah bekasi Hunian aman nyaman dan asri Dekat ke sport club,hotel santika premier, eka hospital, pom bensin , sekolah. Harga nego",,,,,,,,,,,,
02-12-2021,200,250,4,3,,1,Kota Bekasi,SHM,2200,Selatan,2300000000,https://www.rumah123.com/properti/bekasi/hos9271923/,"Dijual cepat harga BU rumah mewah dalam cluster eksklusif di Harapan Indah Regency. One gate sistem dg security 24 jam. Row jalan besar bisa 3-4mobil. Bebas banjir. Lokasi terdepan dan strategis dekat dengan clubhouse Harapan Indah, sentra kuliner, rumah ibadah, rumah sakit, bank, shuttle busway dan pasar.
Lt. 200; Lb. 250; 2 Lantai; Hadap Selatan; SHM; Kt. 4+1; Km. 3; PAM; Listrik 2200",,,,,,,,,,,,
01-12-2021,50,60,3,2,1,,Kota Bekasi,"SHM,IMB",2200,,647000000,https://www.99.co/id/properti/hunian-cantik-dekat-tol-jatiasih-bebas-banjir-harga-terjangkau-33253147768,"RUMAH MURAH DESIGN MEWAH DI TIMUR JAKARTA 5 MENIT KE TOL JATIASIH, Lokasi : Jl.Benda,Jatiasih, Lokasi Perumahan Bebas Banjir, LT : 60m2, LB : 47m2, KT :3, KM:2, Dua Lantai, Legalitas SHM + IMB, SPESIFIKASI : Pondasi : Batu kali + Cakar Ayam, Struktur Beton Bertulang, Bata Merah, finishing Aci + Cat, Lantai Ruangan : Granite 60 X 60, Dinding & Lantai Kamar Mandi : Keramik, Kusen Alumunium, Daun Pintu Double Panel, Plafon : Rangka Holloway + Gipsum Board, Rangka Atap Baja Ringan, Penutup Atap Metal Roof, Sanitair Closed Duduk ex :Toto, Sumur Air : Pompa Air Semi Jet Pump/Jaringan Air Bersih, Daya Listrik : 2200vA SELLING POINT : Lokasi Di Dalam Cluster, Akses Jalan Depan +-6m, Akses Angkot +- 100m, Akses Tol Jatiasih +- 5 menit, Pusat Perbelanjaan +- 5 menit, HARGA 647JT",,,,,,,,,,,,
01-12-2021,65,105,3,2,,1,Kota Bekasi,SHM,2200,,1190000000,https://www.realoka.com/221877-alif-premiere-residence-di-jatibening-bekasi,"Rumah Exclusive 3 lantai. Lokasi Sangat Strategis: Hanya 300an meter ke Jl. Dr Ratna Jatibening, hanya 2 km ke Tol Jatibening, dekat dengan berbagai sarana dan prasarana, lokasi Insya Allah aman dari banjir, spesifikasi Bangunan yang memadai, bisa di Custom Layout Interior nya, ada Rooftop, ada Laundry Room, 3 Kamar Tidur, 2 Kamar mandi, Carport",,,,,,,,,,,,
01-12-2021,156,150,7,2,,,Kota Bekasi,HGB,2200,Timur,1200000000,https://www.rumah123.com/properti/bekasi/hos9260013/,"Dijual Rumah Taman Wisma Asri 2 Teluk Pucung Bekasi
LT 156 M²; LB 150 M²; KT 7; Km 2; Hadap Timur; Listrik 2200; HGB
",,,,,,,,,,,,
01-12-2021,320,300,3,3,1,2,Kota Bekasi,SHM,2200,,2500000000,https://www.rumah123.com/properti/bekasi/hos9260188/,"Luas tanah 320m; Luas bangunan 300m; 2 Lantai; Kamar tidur 3 +1; Kamar mandi 3 + 1(dalam); Waterheater Pemanas 2; Dapur kering; Dapur kotor; Ruang cuci, jemuran; Ada taman;Carport 3 mobil; Sertifikat hak milik; Tidak banjir; Lokasi strategis.
5 mnt dr pintu tol Jatibenin; 5 mnt dr pintu tol becak kayu,pdk kelapa; 5 mnt dr stasiun MRT Jatibening; Akses jalan 2 mobil.
",,,,,,,,,,,,
01-12-2021,144,180,4,3,,2,Kota Bekasi,SHM,4400,,2690000000,https://www.rumah123.com/properti/bekasi/hos9260195/,"Rumah cantik furmished dan renovasi di asera one south harapan indah hi bekasi barat: Luas 144, Lb 180, Kt 3+1, Km3, Listrik 4400w, Pam, Shm, Carport 2, Lengkap dengan furnished msh baru
Rp 2, 690M.nego",,,,,,,,,,,,
01-12-2021,108,47,2,1,,1,Kota Bekasi,SHM,1300,,1000000000,https://www.rumah123.com/properti/bekasi/hos9260051/,"Rumah siap,di salah satu cluster grand wisata,.aman,nyaman,asri dan pastinya bebas banjir.",,,,,,,,,,,,
01-12-2021,180,220,5,3,,,Kota Bekasi,SHM,2200,,1600000000,https://www.rumah123.com/properti/bekasi/hos9259961/,"Akses pintu tol Bekasibarat; Dekat Mall Summarecon Mall; Dekat sekolah Al Azhar , dekat sekolah Penabur; Banyak pusat2 kuliner dan dekat tempat ibadah; Keamanan 1 pintu; Bebas banjir.",,,,,,,,,,,,
01-12-2021,140,250,3,2,,,Kabupaten Bekasi,SHM,2200,Selatan,850000000,https://www.rumah123.com/properti/bekasi/hos9259507/,"DIJUAL RUMAH, Taman Kebalen bekasi cluster, Jual cepat Harga 850 nego sampai deal, Spesifikasi Rumah 2 lantai: Luas tanah : 140 m2, luas bangunan 250 m2, sertifikat hak milik, 2 lantai, 3 kamar tidur, 2 kamar mandi, dapur, ruang tamu. Ada teras, ada ruang keluarga, ada carport, inggi plafont 4.25 m2, Lantai 2 memiliki: Rang santai, ruang keluarga( karaoke), teras, tempat jemuran, Berikut ini kelebihan: Dijual butuh, baru direnovasi...kinclong, keamanan 24 jam one gate, lokasi belakang SMUN 1 Kebalen, hanya 15 meter, lokasi dekat dengan SDN, row jalan 7 meter dua mobil legsla, tdk berhadapan langsung dengan rumah, 1 km dari McDonals (buka 24 jam), 1 km dari Giant Hypermart, 25 Menit dari Stasiun Bekasi, 20 Menit dari Mall , Bekasi, 15 Menit dari Superindo, Naga, RSIA Anna Medika, Kampus BSI dan Sekolah Global, ada 2 pom bensin, listrik 2200, sumber Air tanah jetpump, dilengkapi Toren.",,,,,,,,,,,,
01-12-2021,60,55,2,1,,,Kabupaten Bekasi,SHM,1300,,250000000,https://www.rumah123.com/properti/bekasi/hos9260776/,"Di jual Rumah Lelang Bank Pondok Ungu Permai, Desa Bahagia, Kec. Babelan, Kabupaten Bekasi, 25 Km menuju Stasiun Bekasi, 30 Km menuju Tol Bekasi Barat, 5 Km menuju RSUD Ibu Anak & Anak Sayang Bunda, 10 Km menuju Marakkash Square, Harga dapat berubah sewaktu-waktu tanpa pemberitahuan lebih lanjut dari pihak Bank ybs",,,,,,,,,,,,
